id,varieties
45354,"Merlot75%,CabernetFranc25%,"
45355,"Semillon90%,Muscadelle10%,"
45356,"Merlot95%,CabernetFranc5%,"
45357,"CabernetSauvignon,Merlot,CabernetFranc,"
45358,"CabernetSauvignon,Merlot,CabernetFranc,"
45359,"Merlot60%,CabernetSauvignon40%,"
45360,"CabernetSauvignon66%,Merlot34%,"
45361,"CabernetSauvignon,Merlot,CabernetFranc,"
45362,"CabernetSauvignon,Merlot,CabernetFranc,"
45363,"CabernetSauvignon60%,Merlot60%,OtherGrapes10%,"
45364,"CabernetSauvignon,Merlot,CabernetFranc,"
45365,"CabernetSauvignon40%,Merlot35%,CabernetFranc20%,Mourvedre5%,"
45368,"CabernetSauvignon,Merlot,CabernetFranc,"
45369,"CabernetSauvignon49%,Merlot51%,"
45386,"CabernetSauvignon,Merlot,CabernetFranc,"
45387,"CabernetSauvignon55%,Merlot25%,CabernetFranc20%,"
45388,"Merlot70%,CabernetSauvignon30%,"
45389,"Merlot68%,CabernetFranc26%,CabernetSauvignon6%,"
45390,"Merlot65%,CabernetFranc30%,CabernetSauvignon5%,"
45391,"CabernetSauvignon,Merlot,CabernetFranc,"
45392,"Merlot60%,CabernetFranc35%,CabernetSauvignon5%,"
45393,"Merlot75%,CabernetFranc10%,CabernetSauvignon15%,"
45394,"Semillon80%,Muscadelle5%,Sauvignon15%,"
45395,"CabernetSauvignon,Merlot,CabernetFranc,"
45397,"CabernetSauvignon,Merlot,CabernetFranc,"
45398,"CabernetSauvignon75%,Merlot25%,"
45400,"CabernetSauvignon80%,Merlot10%,CabernetFranc8%,PetitVerdot2%,"
45401,"CabernetSauvignon,Merlot,PetitVerdot,"
45402,"CabernetSauvignon70%,Merlot30%,"
45403,"CabernetSauvignon50%,Merlot45%,CabernetFranc5%,"
45404,"CabernetSauvignon63%,Merlot32%,CabernetFranc5%,"
45405,"CabernetSauvignon,Merlot,CabernetFranc,"
45406,"CabernetSauvignon60%,Merlot40%,"
45407,"CabernetSauvignon,Merlot,CabernetFranc,"
45408,"CabernetSauvignon,Merlot,CabernetFranc,"
45415,"Zweigelt100%,"
45416,"PinotNoir,Zweigelt,Merlot,"
45417,"GrunerVeltliner,"
45418,"SauvignonBlanc100%,"
45419,"MuskatOttonel100%,"
45420,"Zweigelt100%,"
45422,"St.Laurent100%,"
45423,"Welschriesling80%,Scheurebe20%,"
45424,"GrunerVeltliner100%,"
45425,"Bouvier100%,"
45428,"Blaufrankisch100%,"
45429,"CabernetSauvignon,Blaufrankisch,Zweigelt,Merlot,"
45430,"CabernetSauvignon70%,Merlot30%,"
45431,"PinotNoir100%,"
45434,"CabernetSauvignon70%,Shiraz15%,CabernetFranc15%,"
45435,"Merlot65%,Carmenere20%,CabernetSauvignon15%,"
45436,"Chardonnay70%,PinotGrigio15%,PinotBlanc15%,"
45445,"Tempranillo100%,"
45446,"Merlot100%,"
45448,"Terret,Clairette,Maccabeu,"
45449,"Chardonnay100%,"
45450,"CabernetSauvignon100%,"
45451,"Grenache100%,"
45453,"PinotNoir100%,"
45456,"PinotNoir100%,"
45458,"Chardonnay100%,"
45460,"PinotNoir100%,"
45463,"PinotNoir100%,"
45464,"PinotNoir100%,"
45465,"Pinotnoir100%,"
45468,"PinotNoir100%,"
45469,"PinotNoir100%,"
45470,"PinotNoir100%,"
45472,"PinotNoir100%,"
45473,"PinotNoir100%,"
45474,"PinotNoir100%,"
45478,"PinotNoir100%,"
45483,"CabernetSauvignon100%,"
45484,"CabernetSauvignon50%,Merlot50%,"
45485,"Syrah40%,Grenache30%,Carignan30%,"
45486,"Syrah60%,Grenache&Carignan&Mourvedre40%,"
45487,"CabernetSauvignon50%,Corvina50%,"
45490,"Malbec100%,"
45491,"Malbec100%,"
45492,"Syrah100%,"
45493,"Muscat100%,"
45494,"Mavrodaphne65%,Blackkorinthiaki35%,"
45495,"CabernetSauvignon100%,"
45496,"Merlot100%,"
45497,"Shiraz100%,"
45498,"SauvignonBlanc100%,"
45499,"Riesling100%,"
45502,"Monastrell,Boral,"
45503,"Monastrell,Bobal,"
45506,"Chardonnay50%,PinotNoir50%,"
45507,"PinotNoir100%,"
45509,"Syrah,Merlot,"
45511,"Syrah100%,"
45512,"Syrah,"
45513,"Syrah,"
45516,"Syrah50%,Mourvedre40%,Grenache10%,"
45522,"Grenache85%,Syrah15%,"
45523,"PinotNoir100%,"
45524,"Chardonnay100%,"
45525,"Chardonnay100%,"
45526,"CabernetSauvignon100%,"
45528,"PinotNoir100%,"
45529,"PinotNoir100%,"
45530,"PinotNoir100%,"
45531,"PinotNoir100%,"
45532,"Silvaner,"
45534,"Chardonnay100%,"
45535,"Merlot70%,CabernetFranc20%,CabernetSauvignon10%,"
45538,"CabernetSauvignon45%,CabernetFranc30%,Merlot25%,"
45539,"Muscat,"
45546,"CabernetSauvignon40%,Merlot50%,CabernetFranc10%,"
45547,"Merlot38%,CabernetFranc55%,CabernetSauvignon7%,"
45552,"CabernetSauvignon37%,Malbec21%,Syrah21%,Carmenere18%,Merlot3%,"
45554,"CabernetSauvignon72%,Merlot20%,CabernetFranc8%,"
45555,"Riesling,PinotGris,Gewurztraminer,Muscat,"
45556,"PinotGris,"
45557,"Riesling,PinotGris,"
45558,"PinotGris,"
45559,"PinotNoir,PinotBeurot,"
45560,"Gewurztraminer100%,"
45561,"PinotGris,"
45562,"Riesling100%,"
45563,"PinotBlanc,Riesling,PinotGris,Gewurztraminer,"
45564,"Carignan,Syrah,"
45565,"Piquepoul100%,"
45566,"PinotNoir100%,"
45567,"CabernetSauvignon74%,Carmenere21%,CabernetFranc5%,"
45570,"Chardonnay100%,"
45571,"PinotGrigio100%,"
45572,"Chardonnay,PinotNero,"
45573,"Chardonnay100%,"
45575,"SauvignonBlanc100%,"
45581,"SangioveseGrosso100%,"
45583,"Sangiovese100%,"
45589,"Lagrein100%,"
45590,"Merlot,CabernetSauvignon,PinotNoir,"
45591,"CabernetSauvignon100%,"
45595,"CabernetSauvignon100%,"
45596,"Grenache36%,Syrah35%,Mourvedre29%,"
45597,"Shiraz100%,"
45598,"Grenache50%,Shiraz45%,Mourvedre5%,"
45599,"Merlot100%,"
45600,"PinotNoir100%,"
45601,"CabernetSauvignon100%,"
45604,"Grenache60%,Cinsault30%,Syrah10%,"
45605,"UgniBlanc50%,Rolle50%,"
45606,"Grenache50%,Syrah25%,CabernetSauvignon25%,"
45607,"Negroamaro100%,"
45608,"CabernetSauvignon50%,Primitivo50%,"
45609,"Susumaniello100%,"
45610,"Moscato100%,"
45611,"Negroamaro90%,MalvasiaNera10%,"
45612,"SauvignonBlanc100%,"
45613,"Morillon,"
45614,"Zweigelt,"
45622,"CabernetSauvignon60%,Merlot40%,"
45624,"CabernetSauvignon100%,"
45626,"Chardonnay100%,"
45628,"CabernetSauvignon100%,"
45630,"Carmenere90%,CabernetSauvignon10%,"
45631,"PinotNoir100%,"
45632,"PinotNoir100%,"
45634,"Merlot54%,CabernetSauvignon23%,PetitVerdot13%,CabernetFranc7%,Malbec3%,"
45635,"CabernetSauvignon,"
45636,"CabernetSauvignon87%,PetitVerdot6%,Merlot5%,CabernetFranc2%,"
45637,"CabernetSauvignon100%,"
45638,"CabernetSauvignon50%,Primitivo50%,"
45640,"Shiraz100%,"
45644,"Shiraz100%,"
45647,"Malbec40%,CabernetSauvignon20%,Merlot20%,"
45648,"Malbec50%,Merlot50%,"
45649,"SauvignonBlanc100%,"
45650,"CabernetSauvignon100%,"
45651,"Malbec100%,"
45652,"Tannat100%,"
45655,"Syrah,Grenache,"
45656,"CabernetSauvignon,Syrah,PetitVerdot,"
45657,"CabernetSauvignon100%,"
45658,"PetitVerdot100%,"
45659,"Syrah100%,"
45660,"CabernetSauvignon,Syrah,PetitVerdot,"
45661,"Tempranillo100%,"
45663,"Tempranillo49%,Syrah17%,Merlot17%,CabernetSauvignon17%,"
45664,"Tempranillo100%,"
45665,"Tempranillo100%,"
45668,"CabernetSauvignon100%,"
45670,"CabernetSauvignon79%,Merlot10%,CabernetFranc11%,"
45671,"CabernetSauvignon64%,Merlot34%,"
45672,"CabernetSauvignon100%,"
45673,"SauvignonBlanc100%,"
45674,"CabernetSauvignon56%,Syrah44%,"
45675,"Syrah100%,"
45677,"Tempranillo100%,"
45678,"Tempranillo100%,"
45679,"Tempranillo100%,"
45680,"Tempranillo100%,"
45681,"Tempranillo100%,"
45683,"PinotNoir100%,"
45684,"CabernetSauvignon75%,Syrah10%,Merlot10%,Carmenere5%,"
45685,"CabernetSauvignon60%,Carmenere40%,"
45686,"Chardonnay100%,"
45687,"PinotNoir100%,"
45688,"Syrah100%,"
45691,"Sangiovese80%,Canaiolo20%,"
45692,"Sangiovese80%,Canaiolo20%,"
45693,"Sangiovese80%,Canaiolo20%,"
45694,"Sangiovese80%,Canaiolo20%,"
45695,"CabernetSauvignon100%,"
45697,"PinotNoir100%,"
45698,"PetiteSirah90%,Merlot10%,"
45699,"Sangiovese,Syrah,"
45702,"Merlot87%,CabernetSauvignon13%,"
45704,"WhiteZinfandel90%,Grenache5%,Mourvedre5%,"
45705,"PinotGrigio92%,MuscatCanelli8%,"
45710,"CabernetSauvignon75%,Merlot13%,CabernetFranc11%,Syrah1%,"
45711,"SauvignonBlanc100%,"
45712,"PinotGrigio100%,"
45713,"Sangiovese100%,"
45714,"Sangiovese65%,CabernetSauvignon20%,Merlot15%,"
45723,"PinotNoir100%,"
45724,"Chardonnay100%,"
45726,"Chardonnay100%,"
45727,"PinotNoir100%,"
45728,"PinotNoir100%,"
45729,"Chardonnay100%,"
45730,"PinotNoir100%,"
45731,"PinotNoir100%,"
45732,"PinotNoir100%,"
45733,"PinotNoir100%,"
45734,"PinotNoir100%,"
45735,"PinotNoir100%,"
45736,"Nebbiolo100%,"
45737,"Nebbiolo100%,"
45738,"Barbera100%,"
45739,"Moscato100%,"
45740,"Moscato100%,"
45741,"Moscato100%,"
45742,"Brachetto,"
45745,"Merlot100%,"
45746,"CabernetSauvignon100%,"
45747,"Shiraz100%,"
45748,"PinotNoir100%,"
45749,"CabernetSauvignon44%,Merlot17%,CabernetFranc39%,"
45750,"Viognier70%,Marsanne30%,"
45751,"Tempranillo45%,Grenache43%,Souzao12%,"
45752,"Grenache50%,Shiraz50%,"
45755,"Chardonnay50%,PinotNor35%,PinotMeunier15%,"
45756,"Chardonnay52%,PinotNor48%,"
45757,"PinotNoir100%,"
45758,"Chardonnay,PinotNoir,"
45759,"Carmenere,"
45760,"CabernetSauvignon,"
45761,"PinotNoir100%,"
45766,"CabernetSauvignon,"
45770,"CabernetSauvignon100%,"
45774,"Shiraz70%,Pinotage30%,"
45775,"Chardonnay,"
45776,"Pinotage100%,"
45777,"CabernetSauvignon,"
45778,"SauvignonBlanc,"
45779,"CabernetSauvignon,"
45783,"CabernetSauvignon65%,CabernetFranc20%,Merlot10%,Malbec5%,"
45784,"Riesling100%,"
45785,"Riesling100%,"
45786,"Merlot95%,Cabernetsauvignon5%,"
45787,"Merlot95%,CabernetSauvignon5%,"
45788,"Merlot75%,CabernetSauvignon&CabernetFranc25%,"
45790,"CabernetSauvignon95%,Merlot2%,CabernetFranc2%,PetitVerdot1%,"
45791,"CabernetSauvignon89%,Merlot5%,CabernetFranc3%,PetitVerdot3%,"
45792,"CabernetSauvignon100%,"
45793,"CabernetSauvignon100%,"
45794,"Zinfandel,PetitSyrah,Primitivo,"
45796,"CabernetSauvignon60%,Merlot30%,Aglianico10%,"
45797,"Syrah100%,"
45798,"Syrah100%,"
45799,"Syrah100%,"
45800,"Syrah100%,"
45801,"Grenache80%,Syrah10%,Mourvedre10%,"
45803,"Montepulciano,Sangiovese,"
45804,"PinotNoir,Gamay,Othergrapes,"
45805,"Merlot75%,CabernetSauvignon15%,CabernetFranc10%,"
45806,"Castelao100%,"
45807,"FernaoPires40%,PinotBlanco40%,Chardonnay20%,"
45808,"Chardonnay100%,"
45809,"Monastrell70%,CabernetSauvignon20%,Merlot10%,"
45813,"Nebbiolo100%,"
45814,"Sangiovese100%,"
45815,"PetitVerdot42%,Carmenere33%,Malbec25%,"
45816,"Syrah,CabernetSauvignon,Merlot,Barbera,Primitivo,"
45817,"PinotNoir100%,"
45818,"Syrah,Grenache,Cinsault,CabernetSauvignon,"
45819,"Syrah,CabernetSauvignon,Grenache,"
45820,"CabernetSauvignon,Syrah,Grenache,"
45824,"CabernetSauvignon100%,"
45825,"CabernetSauvignon100%,"
45826,"CabernetSauvignon69%,Merlot13%,Shiraz10%,Malbec8%,"
45827,"Riesling84%,Chardonnay16%,"
45828,"Shiraz100%,"
45829,"Shiraz100%,"
45830,"CabernetSauvignon75%,Merlot25%,"
45831,"Chardonnay100%,"
45832,"Chardonnay100%,"
45833,"PinotNoir100%,"
45834,"PinotNoir100%,"
45835,"PinotNoir100%,"
45836,"PinotNoir100%,"
45837,"Chardonnay100%,"
45838,"Chardonnay100%,"
45839,"CabernetSauvignon,Merlot,CabernetFranc,"
45840,"Merlot,CabernetFranc,"
45841,"Merlot,CabernetFranc,"
45842,"Merlot,CabernetFranc,"
45843,"Merlot,CabernetFranc,CabernetSauvignon,PetitVerdot,"
45844,"Merlot,CabernetFranc,"
45845,"Sangiovese90%,Colorino10%,"
45846,"Sangiovege100%,"
45847,"Sangiovege100%,"
45848,"SangioveseGrosso100%,"
45849,"Sangiovese100%,"
45850,"Sangiovege100%,"
45851,"Sangiovege50%,Merlot30%,Syrah20%,"
45852,"Vermentino85%,SauvignonBlanc15%,"
45853,"CabernetSauvignon76%,Merlot24%,"
45854,"CabernetSauvignon72%,Merlot11%,Malbec10%,Syrah6%,CabernetFranc1%,"
45855,"CabernetSauvignon92%,PetitVerdot5%,CabernetFranc2%,Merlot1%,"
45856,"Chardonnay100%,"
45857,"CabernetSauvignon89%,PetitVerdot5%,Merlot3%,Malbec3%,"
45858,"CabernetSauvignon83%,Syrah11%,Merlot6%,"
45859,"Chardonnay100%,"
45860,"Syrah95%,PetiteSirah5%,"
45861,"Nebbiolo100%,"
45862,"Nebbiolo100%,"
45863,"Dolcetto,"
45864,"Barbera100%,"
45865,"Moscato100%,"
45866,"Cortese100%,"
45867,"Moscato100%,"
45868,"PinotNoir100%,"
45869,None
45870,"Merlot,"
45871,"Merlot100%,"
45872,"Merlot,CabernetSauvignon,"
45873,"CabernetSauvignon60%,Merlot40%,"
45874,"Merlot70%,CabernetSauvignon30%,"
45875,"Blend,"
45876,"Blend,"
45877,"Vidal100%,"
45878,"Riesling100%,"
45879,"SauvignonBlanc79%,Viognier11%,Chardonnay10%,"
45880,"CabernetSauvignon77%,Shiraz13%,Merlot5%,Zinfandel4%,Tempranillo1%,"
45881,"CabernetSauvignon100%,"
45882,"CabernetSauvignon45%,Merlot35%,Malbec10%,PetitVerdot7%,CabernetFranc3%,"
45883,"PinotNoir100%,"
45884,"SauvignonBlanc100%,"
45885,"PinotNoir100%,"
45886,"SauvignonBlanc100%,"
45887,"Merlot,"
45889,"PinotNoir100%,"
45890,"Shiraz,"
45891,"Chardonnay,"
45892,"CabernetSauvignon100%,"
45893,"Merlot100%,"
45894,"Chardonnay100%,"
45895,"CabernetSauvignon92%,Merlot8%,"
45896,"Syrah100%,"
45897,"Chardonnay100%,"
45898,"CabernetSauvignon100%,"
45899,"Merlot100%,"
45900,"SauvignonBlanc100%,"
45901,"CabernetSauvignon70%,Merlot10%,CabernetFranc20%,"
45902,"CabernetSauvignon,"
45903,"Merlot,"
45904,"PinotNoir100%,"
45905,"CabernetSauvignon,"
45906,"Shiraz,"
45907,"Merlot,"
45908,"Chardonnay,"
45909,"Moscato100%,"
45910,"CabernetSauvignon,"
45911,"Merlot,"
45912,"Shiraz,"
45913,"Chardonnay,"
45914,"CabernetSauvignon,"
45915,"Shiraz,"
45916,"SauvignonBlanc100%,"
45917,"Chardonnay100%,"
45918,"Merlot100%,"
45919,"CabernetSauvignon100%,"
45920,"CabernetSauvignon,Merlot,Syrah,PetitVerdot,"
45922,"Syrah100%,"
45923,"SauvignonBlanc100%,"
45924,"CabernetSauvignon,"
45925,"Merlot,"
45926,"Syrah,"
45928,"Merlot80%,CabernetSauvignon20%,"
45929,"CabernetSauvignon100%,"
45930,"SauvignonBlanc100%,"
45931,"CabernetSauvignon100%,"
45932,"Carmenere100%,"
45933,"PinotNoir100%,"
45934,"SauvignonBlanc100%,"
45935,"CabernetSauvignon50%,Carmenere50%,"
45936,"CabernetSauvignon100%,"
45937,"Chardonnay100%,"
45940,"PinotNoir100%,"
45941,"PinotNoir100%,"
45942,"PinotNoir100%,"
45943,"PinotNoir100%,"
45944,"PinotNoir100%,"
45945,"PinotNoir100%,"
45946,"PinotNoir100%,"
45947,"PinotNoir50%,Gamay50%,"
45948,"PinotNoir100%,"
45949,"PinotNoir100%,"
45950,"PinotNoir100%,"
45951,"Chardonnay100%,"
45952,"Aglianico100%,"
45953,"Montepulciano,CabernetSauvignon,Merlot,Shiraz,"
45954,"Monica90%,Carignano5%,BovaleSardo5%,"
45955,"Cannonau90%,Carignano5%,BovaleSardo5%,"
45956,"Carignano95%,BovaleSardo5%,"
45957,"BovaleSardo55%,Carignano35%,Cannonau10%,"
45958,"Cannonau85%,MalvasiaNera&Carignano&BovaleSardo15%,"
45959,"Shiraz,"
45960,"CabernetSauvignon,"
45961,"Chardonnay,"
45962,"CabernetSauvignon,"
45963,"Shiraz,"
45964,"Merlot,"
45965,"Chardonnay,"
45966,"Sangiovese85%,Merlot10%,Syrah5%,"
45967,"Sangiovese95%,Colovino5%,"
45968,"Montepulciano100%,"
45969,"Montepulciano100%,"
45970,"Tempranillo,Merlot,"
45971,"Tempranillo,Garnacha,Monastrell,"
45972,"Xarel.lo40%,Macabeo30%,Parellada30%,"
45973,"Templanillo,Bobal,Monastrell,"
45974,"Tempranillo,Bobal,Monastrell,"
45975,"Macabeo,Xarel.lo,Parellada,"
45976,"Tempranillo100%,"
45978,"Macabeo50%,Parellada35%,Xarel.lo15%,"
45979,"Parceled20%,Macabeo60%,Xarel.lo20%,"
45980,"Garnacha95%,Tempranillo5%,"
45981,"Verdejo100%,"
45982,"CabernetSauvignon95%,Merlot5%,"
45983,"Chardonnay95%,SauvignonBlanc5%,"
45984,"Shiraz100%,"
45985,"Merlot,"
45986,"Chardonnay,"
45987,"Zinfandel100%,"
45988,"Syrah100%,"
45989,"Chardonnay100%,"
45990,"Merlot51%,CabernetSauvignon41%,CabernetFranc8%,"
45992,"CabernetSauvignon55%,Merlot30%,PetitVerdot15%,"
45993,"CabernetSauvignon55%,Merlot40%,CabernetFranc5%,"
45994,"Merlot70%,CabernetFranc25%,CabernetSauvignon5%,"
45995,"Merlot100%,"
45996,"Merlot85%,CabernetFranc15%,"
45997,"Merlot50%,CabernetSauvignon25%,CabernetFranc25%,"
45998,"Merlot55%,CabernetSauvignon41%,CabernetFranc2%,PetitVerdot2%,"
45999,"Merlot75%,CabernetSauvignon25%,"
46000,"Merlot50%,CabernetSauvignon40%,CabernetFranc10%,"
46001,"Merlot60%,CabernetSauvignon35%,CabernetFranc5%,"
46002,"Sangiovese100%,"
46003,"Zinfandel100%,"
46004,"CabernetSauvignon100%,"
46005,"CabernetSauvignon100%,"
46007,"CabernetSauvignon,Shiraz,"
46009,"Chardonnay,Viognier,"
46010,"CabernetSauvignon70%,Merlot30%,"
46011,"PinotNoir100%,"
46012,"Shiraz,"
46013,"Riesling100%,"
46015,"CabernetSauvignon55%,Merlot40%,CabernetFranc5%,"
46016,"CabernetSauvignon45%,CabernetFranc25%,Merlot25%,"
46017,"CabernetSauvignon50%,Syrah25%,Merlot20%,"
46018,"CabernetSauvignon90%,Syrah10%,"
46019,"CabernetSauvignon100%,"
46020,"Merlot60%,CabernetSauvignon30%,CabernetFranc10%,"
46021,"SauvignonBlanc80%,Semillon20%,"
46022,"CabernetSauvignon60%,Merlot40%,"
46023,"Merlot70%,CabernetSauvignon15%,CabernetFranc15%,"
46024,"CabernetSauvignon70%,Merlot30%,"
46025,"CabernetSauvignon100%,"
46026,"Syrah100%,"
46027,"CabernetSauvignon85%,Carmenere15%,"
46028,"CabernetSauvignon53.7%,Carmenere18%,Malbec14.15%,Syrah14.15%,"
46029,"CabernetSauvignon100%,"
46030,"Merlot100%,"
46031,"Carmenere100%,"
46032,"SauvignonBlanc100%,"
46033,"CabernetSauvignon100%,"
46034,"Merlot100%,"
46035,"CabernetSauvignon70%,Merlot30%,"
46036,"Merlot60%,CabernetSauvignon40%,"
46037,"Semillon50%,SauvignonBlanc40%,Muscadelle10%,"
46038,"Merlot75%,CabernetSauvignon25%,"
46039,"Chardonnay,"
46040,"GarnachaTinta,"
46041,"Chardonnay,"
46042,"Tempranillo58%,Merlot29%,CabernetSauvignon13%,"
46043,"Tempranillo70%,Garnacha25%,CabernetSauvignon5%,"
46044,"Tempranillo70%,Garnacha25%,CabernetSauvignon&Merlot5%,"
46045,"Tempranillo80%,CabernetSauvignon&Merlot20%,"
46046,"Shiraz39%,Grenache32%,Mourvedre29%,"
46047,"PinotNoir100%,"
46051,"PinotGrigio100%,"
46052,"PinotGrigio100%,"
46053,"CabernetSauvignon,CabernetFranc,"
46054,"Lagrein100%,"
46055,"Merlot,CabernetSauvignon,Lagrein,"
46056,"Lagrein100%,"
46059,"Merlot57%,CabernetSauvignon40%,CabernetFranc3%,"
46060,"CabernetSauvignon65%,Merlot25%,CabernetFranc10%,"
46062,"CabernetSauvignon57%,Merlot30%,"
46063,"Riesling100%,"
46065,"Aglianico100%,"
46066,"Fiano100%,"
46067,"Piedirosso100%,"
46068,"CodadiVolpe100%,"
46069,"Aglianico100%,"
46070,"Falanghina100%,"
46071,"Aglianico,OtherGrapes,"
46072,"CodadiVolpe,OtherGrapes,"
46073,"Gatarratto,Chardonnay,"
46074,"Nerod'Avola100%,"
46075,"Franconia90%,PinotNero10%,"
46078,"Chardonnay60%,PinotNero20%,PinotBianco20%,"
46079,"Chardonnay80%,PinotBianco20%,"
46080,"Merlot36%,CabernetFranc20%,CabernetFranc20%,Nebbiolo12%,Barbera12%,"
46081,"CabernetSauvignon50%,Merlot25%,CabernetFranc25%,"
46082,"Trebbiano50%,Malvasia50%,"
46083,"Sangiovese80%,Colorino15%,,"
46084,"Barbera100%,"
46085,"Nebbiolo100%,"
46086,"Nebbiolo100%,"
46087,"Blueberry100%,"
46088,"Blackberry100%,"
46089,"Cranberry100%,"
46090,"Raspberry100%,"
46091,"Cherry100%,"
46092,"Pomegranate100%,"
46093,"Blueberry100%,"
46094,"Vidal100%,"
46095,"Sangiovese,"
46096,"Sangiovese,CabernetSauvignon,"
46101,"Sangiovese,Merlot,"
46102,"PrugnoloGentile100%,"
46104,"Garganega,"
46105,"Garnacha,"
46106,"Tempranillo,"
46108,"Chardonnay,PinotNoir,"
46116,"CabernetSauvignon,"
46117,"Merlot,"
46119,"CabernetSauvignon,"
46120,"CabernetSauvignon,"
46121,"Shiraz,"
46122,"Shiraz,"
46123,"Merlot,"
46124,"Carmenere,"
46133,"Trebbiano100%,"
46134,"CabernetFranc100%,"
46135,"CabernetSauvignon85%,CabernetFranc15%,"
46136,"SauvignonBlanc100%,"
46137,"MuscatCanelli100%,"
46138,"Shiraz100%,"
46139,"CabernetSauvignon100%,"
46140,"SauvignonBlanc90%,Semillon10%,"
46141,"Chardonnay100%,"
46142,"Shiraz,CabernetSauvignon,"
46143,"CabernetSauvignon92%,Merlot4%,Shiraz4%,"
46144,"Chardonnay100%,"
46155,"CabernetSauvignon100%,"
46156,"Merlot100%,"
46157,"SauvignonBlanc100%,"
46164,"CabernetSauvignon60%,Carmenere25%,Syrah15%,"
46165,"Syrah60%,CabernetSauvignon40%,"
46166,"Malbec50%,Syrah50%,"
46168,"Monastrell,Tempranillo,"
46169,"Tempranillo100%,"
46170,"CabernetSauvignon20%,Merlot50%,CabernetFranc30%,"
46171,"Macabeo33%,Xarel.lo33%,Parellada33%,"
46174,"CabernetSauvignon100%,"
46175,"Merlot100%,"
46176,"Nebbiolo100%,"
46177,"Barbera60%,Nebbiolo40%,"
46178,"Merlot100%,"
46179,"Barbera60%,CabernetSauvignon40%,"
46180,"Barbera100%,"
46181,"Dolcetto100%,"
46182,"SauvignonBlanc100%,"
46183,"Shiraz100%,"
46185,"Grenache74%,Mataro15%,Shiraz11%,"
46186,"CabernetSauvignon100%,"
46187,"CabernetSauvignon55%,Shiraz45%,"
46189,"PinotNoir100%,"
46190,"PinotNoir100%,"
46191,"PinotNoir100%,"
46192,"PinotNoir100%,"
46193,"PinotNoir100%,"
46194,"CabernetSauvignon100%,"
46195,"UgniBlanc,Colombard,Mauzac,"
46196,"Grenache,Cinsault,Carignan,Syrah,"
46197,"UgniBlanc,Colombard,Mauzac,"
46198,"PinotNoir100%,"
46199,"CabernetSauvignon100%,"
46200,"Merlot100%,"
46201,"SauvignonBlanc100%,"
46202,"Chardonnay100%,"
46204,"Grenache50%,Cinsault30%,Syrah20%,"
46206,"CabernetSauvignon100%,"
46210,"SauvignonBlanc,Gewurztraminer,"
46212,"CabernetSauvignon90%,Teroldago7%,Alicante3%,"
46214,"Malbec,CabernetSauvignon,Merlot,"
46215,"Semillon60%,SauvignonBlanc40%,"
46216,"Chardonnay60%,PinotNoir40%,"
46217,"CabernetSauvignon100%,"
46218,"Malbec100%,"
46219,"Chardonnay100%,"
46220,"CabernetSauvignon60%,Merlot40%,"
46221,"CabernetSauvignon65%,Merlot35%,"
46222,"Semillon80%,SauvignonBlanc20%,"
46223,"Semillon55%,SauvignonBlanc45%,"
46228,"Tempranillo100%,"
46229,"Tempranillo100%,"
46230,"Tempranillo100%,"
46231,"Tempranillo100%,"
46232,"SauvignonBlanc,"
46233,"Chardonnay,"
46234,"PinotNoir100%,"
46235,"CabernetSauvignon100%,"
46236,"Merlot95%,Syrah5%,"
46237,"CabernetSauvignon55%,Carmenere40%,Syrah5%,"
46238,"Merlot95%,Syrah5%,"
46239,"PinotNoir100%,"
46240,"SauvignonBlanc,"
46244,"Moscato100%,"
46245,"Malbec,"
46246,"CabernetSauvignon,Merlot,CabernetFranc,"
46247,"Syrah,"
46248,"Malbec,"
46249,"CabernetFranc50%,CabernetSauvignon30%,Merlot15%,PetitVerdot5%,"
46258,"Grenache80%,Syrah15%,Cinsault5%,"
46259,"Grenache60%,Clairette40%,"
46260,"Syrah100%,"
46261,"Grenache,Syrah,"
46262,"Syrah100%,"
46263,"Syrah100%,"
46264,"Riesling100%,"
46272,"Merlot80%,CabernetFran10%,CabernetSauvignon10%,"
46273,"Merlot70%,CabernetSauvignon20%,CabernetFranc10%,"
46274,"Grenache,Syrah,"
46275,"Grenache80%,Carignan&Syrah20%,"
46276,"Merlot75%,CabernetSauvignon15%,Malbec5%,CabernetFranc5%,"
46277,"Merlot91%,CabernetFranc7%,CabernetSauvignon2%,"
46282,"Moscato100%,"
46283,"Semillon,SauvignonBlanc,"
46284,"Syrah50%,Mourvedre48%,Viognier2%,"
46285,"CabernetFranc100%,"
46286,"Syrah100%,"
46287,"Malbec90%,Syrah10%,"
46289,"Syrah100%,"
46290,"CabernetSauvignon100%,"
46291,"Syrah100%,"
46292,"Malbec50%,Tempranillo50%,"
46293,"Malbec100%,"
46294,"Tempranillo50%,Malbec40%,Merlot10%,"
46295,"Malbec100%,"
46296,"PinotNoir100%,"
46297,"Chardonnay100%,"
46298,"SauvignonBlanc100%,"
46299,"CabernetSauvignon,Merlot,"
46300,"Shiraz100%,"
46302,"Shiraz65%,CabernetSauvignon35%,"
46303,"Chardonnay,Verdelho,"
46304,"Shiraz100%,"
46305,"Shiraz100%,"
46306,"Riesling100%,"
46307,"Riesling100%,"
46308,"Scheurebe100%,"
46309,"Zweigelt100%,"
46310,"Tempranillo100%,"
46311,"Tempranillo100%,"
46312,"Tempranillo100%,"
